År,Månednr,Ukenr,Dato,Ukedag,Selskapnr,Selskapnavn,Kundekategori_kd,Kundenr,Postnummer,Fylke,Rutenr,Parent Skift ID,Kjøreskift ID,Antall leveranser,Antall leveranser dagligvare,Antall leveranser SSH/service,Antall leveranser andre,Antall kunder,Antall leveranser i tidsvindu,Antall leveranser < 30 min før tidsvindu,Antall leveranser etter tidsvindu,Antall leveranser før tidsvindu,Leveringsvindu fra,Leveringsvindu til,Start Skanning,Start Levering,Stopp Levering,Antall dager for leveringen,Planlagt leveringstid (min),Leveringstid (min),Tidsforbruk kunde (min) pr.m3,Levert volum,Levert volum (m3),Volum Frukt og grønt,Volum Frukt og grønt - Egenprodusert,Volum Frukt og grønt - Ekstern Transitt,Volum Tørr,Volum Kjøl,Volum Frys,Vekt (kg),Leveringspresisjon utgående %,Leveringspresisjon før og i tidsvindu < 30 min før tidsvindu,Antall lastbærere skannet inn,Antall lastbærere skannet av,Antall lastbærere,Skannet inn på bil %,Skannet ut av bil %,Drivstofftype,Gyldig regnr flg,Ressursnavn (bil),Temperatur på bil (frys),Temperatur på bil (kjøl),KJEDESTYRING,FLESLAND_KATEGORI,delivery_delay_minutes
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,589325.0,5535.0,Rogaland,5138,5676339.0,5676340.0,1.0,1.0,,,1.0,1.0,,,,2025-06-13 07:00:00,2025-06-13 09:15:00,2025-06-13 08:29:53,2025-06-13 08:29:48,2025-06-13 08:44:38,0.0,29.4,14.833333333333334,1.916166138235412,7741.152,7.741152,1229.19,1229.19,0.0,2042.049,2673.946,1795.967,2503.141,1.0,1.0,9.0,9.0,9.0,1.0,1.0,GASS,Ja,GA12805,,,,Eksterne grossister,-14.566666666666665
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,1,643130.0,4016.0,Rogaland,3154,5669391.0,5669392.0,1.0,1.0,,,1.0,1.0,,,,2025-06-11 07:00:00,2025-06-11 11:00:00,2025-06-11 09:35:53,2025-06-11 09:35:16,2025-06-11 09:53:33,0.0,18.366666666666667,18.28333333333333,5.673935821527461,3222.337,3.222337,870.14,870.14,0.0,2141.417,210.78,0.0,1265.173,1.0,1.0,4.0,4.0,4.0,1.0,1.0,GASS,Ja,GA13088,,3.0,,Eksterne grossister,-0.0833333333333357
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,643130.0,4016.0,Rogaland,5152,5676415.0,5676416.0,1.0,1.0,,,1.0,1.0,,,,2025-06-13 07:00:00,2025-06-13 09:00:00,2025-06-13 08:29:32,2025-06-13 08:25:59,2025-06-13 08:55:21,0.0,35.45,29.366666666666667,2.5573452153455647,11483.2626,11.4832626,1505.707,1445.707,60.0,5599.5836,2348.552,2029.42,4208.474,1.0,1.0,11.0,14.0,14.0,0.7857142857142857,1.0,GASS,Ja,GA13085,18.0,3.0,,Eksterne grossister,-6.083333333333336
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,833053.0,4006.0,Rogaland,5126,5676335.0,5676336.0,1.0,1.0,,,1.0,,,1.0,,2025-06-13 06:00:00,2025-06-13 10:30:00,2025-06-13 11:45:34,2025-06-13 11:45:11,2025-06-13 12:05:13,0.0,15.2,20.03333333333333,8.266394109485846,2423.467,2.423467,816.784,816.784,0.0,1264.458,342.225,0.0,797.487,,,3.0,3.0,3.0,1.0,1.0,GASS,Ja,GA12806,-22.0,2.0,,Eksterne grossister,4.833333333333332
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,833053.0,4006.0,Rogaland,5151,5676409.0,5676410.0,1.0,1.0,,,1.0,1.0,,,,2025-06-13 06:00:00,2025-06-13 10:30:00,2025-06-13 08:53:11,2025-06-13 08:53:04,2025-06-13 09:14:27,0.0,24.2,21.383333333333333,4.961072862515376,4310.2236,4.3102236000000005,0.0,0.0,0.0,1697.4596,338.262,2274.502,1017.546,1.0,1.0,7.0,7.0,7.0,1.0,1.0,GASS,Ja,GA12370,-22.0,2.0,,Eksterne grossister,-2.8166666666666664
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,1,835579.0,5532.0,Rogaland,3322,5669411.0,5669412.0,1.0,1.0,,,1.0,,1.0,,1.0,2025-06-11 17:00:00,2025-06-11 21:30:00,2025-06-11 16:37:59,2025-06-11 16:36:32,2025-06-11 16:51:29,0.0,23.666666666666668,14.95,1.929047491316964,7749.9388,7.7499388,1506.6,1444.6,62.0,1891.781,1865.0818,2486.476,2888.1703,,1.0,11.0,11.0,11.0,1.0,1.0,DIESEL,Ja,RL42715,-21.0,2.0,,Eksterne grossister,-8.716666666666669
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,1,879627.0,4328.0,Rogaland,3251,5669399.0,5669400.0,1.0,1.0,,,1.0,,,1.0,,2025-06-11 13:15:00,2025-06-11 14:45:00,2025-06-11 14:52:04,2025-06-11 14:49:33,2025-06-11 15:27:14,0.0,31.65,37.68333333333333,3.501813071849095,10761.0922,10.761092199999998,1864.977,1803.977,61.0,3665.151,672.5012,4558.463,3113.554,,,14.0,14.0,14.0,1.0,1.0,GASS,Ja,GA12368,-19.0,3.0,,Eksterne grossister,6.033333333333331
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,879627.0,4328.0,Rogaland,5253,5676345.0,5676346.0,1.0,1.0,,,1.0,1.0,,,,2025-06-13 13:45:00,2025-06-13 15:15:00,2025-06-13 14:55:57,2025-06-13 14:55:06,2025-06-13 15:09:58,0.0,31.23333333333333,14.866666666666667,1.5380632018447933,9665.836,9.665836,1035.137,1035.137,0.0,2605.7136,2078.7184,3946.267,3698.881,1.0,1.0,12.0,12.0,12.0,1.0,1.0,GASS,Ja,GA12805,-22.0,,,Eksterne grossister,-16.366666666666664
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,1,917369.0,4374.0,Rogaland,3121,5669413.0,5669414.0,1.0,1.0,,,1.0,1.0,,,,2025-06-11 08:00:00,2025-06-11 11:15:00,2025-06-11 09:41:45,2025-06-11 09:38:00,2025-06-11 09:54:22,0.0,24.166666666666668,16.366666666666667,3.0309312147877243,5399.8806,5.3998806,1351.334,1351.334,0.0,2437.5766,942.698,668.272,2163.209,1.0,1.0,9.0,9.0,9.0,1.0,1.0,GASS,Ja,GA12802,-21.0,2.0,,Eksterne grossister,-7.800000000000001
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,917369.0,4374.0,Rogaland,5121,5676393.0,5676394.0,1.0,1.0,,,1.0,1.0,,,,2025-06-13 08:00:00,2025-06-13 12:15:00,2025-06-13 09:50:53,2025-06-13 09:49:32,2025-06-13 10:05:24,0.0,25.666666666666668,15.866666666666667,2.62973371404806,6033.564,6.033564,362.298,362.298,0.0,2149.084,497.545,3024.637,1607.0,1.0,1.0,8.0,3.0,9.0,0.8888888888888888,0.3333333333333333,GASS,Ja,GA13087,,,,Eksterne grossister,-9.8
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,1,945014.0,5534.0,Rogaland,3131,5669435.0,5669436.0,1.0,1.0,,,1.0,1.0,,,,2025-06-11 07:00:00,2025-06-11 09:15:00,2025-06-11 08:27:06,2025-06-11 08:24:39,2025-06-11 08:38:27,0.0,13.0,13.8,6.726686911719546,2051.53,2.05153,0.0,0.0,0.0,0.0,0.0,2051.53,462.115,1.0,1.0,2.0,1.0,2.0,1.0,0.5,DIESEL,Ja,RL33082,-21.0,2.0,,Eksterne grossister,0.8000000000000007
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,1,945014.0,5534.0,Rogaland,3132,5669429.0,5669430.0,1.0,1.0,,,1.0,1.0,,,,2025-06-11 07:00:00,2025-06-11 09:15:00,2025-06-11 06:48:24,2025-06-11 06:46:10,2025-06-11 07:00:29,0.0,20.95,14.316666666666666,3.236668989381721,4423.2718,4.4232718,832.662,832.662,0.0,2199.5158,0.0,1391.094,1476.255,1.0,1.0,9.0,8.0,9.0,1.0,0.8888888888888888,DIESEL,Ja,SD90650,-21.0,2.0,,Eksterne grossister,-6.633333333333333
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,945014.0,5534.0,Rogaland,5132,5676363.0,5676364.0,1.0,1.0,,,1.0,1.0,,,,2025-06-13 07:00:00,2025-06-13 09:00:00,2025-06-13 06:50:21,2025-06-13 06:50:15,2025-06-13 07:25:36,0.0,19.53333333333333,35.35,6.296769545252825,5613.9898,5.613989800000001,1077.072,1077.072,0.0,569.064,1754.2968,2213.557,1491.412,1.0,1.0,7.0,7.0,7.0,1.0,1.0,DIESEL,Ja,SD90650,-21.0,3.0,,Eksterne grossister,15.81666666666667
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,1,207662.0,4085.0,Rogaland,3392,5669353.0,5669354.0,1.0,1.0,,,1.0,1.0,,,,2025-06-11 15:00:00,2025-06-11 19:00:00,2025-06-11 15:19:23,2025-06-11 15:13:32,2025-06-11 15:35:24,0.0,29.28333333333333,21.866666666666667,2.323175037994182,9412.406,9.412406,2089.664,1129.664,960.0,5285.027,2037.715,0.0,4381.248,1.0,1.0,11.0,11.0,11.0,1.0,1.0,GASS,Ja,GA12367,,3.0,,Eksterne grossister,-7.416666666666664
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,207662.0,4085.0,Rogaland,5392,5676383.0,5676384.0,1.0,1.0,,,1.0,1.0,,,,2025-06-13 15:00:00,2025-06-13 19:00:00,2025-06-13 14:51:49,2025-06-13 14:50:35,2025-06-13 15:10:26,0.0,31.28333333333333,19.85,2.43902061415989,8138.5126,8.1385126,2996.849,2996.849,0.0,3456.5706,423.19,1261.903,2100.6,1.0,1.0,11.0,11.0,11.0,1.0,1.0,GASS,Ja,GA12370,-23.0,3.0,,Eksterne grossister,-11.43333333333333
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,1,230375.0,4020.0,Rogaland,3142,5669321.0,5669322.0,1.0,1.0,,,1.0,1.0,,,,2025-06-11 07:00:00,2025-06-11 09:00:00,2025-06-11 08:17:26,2025-06-11 08:15:21,2025-06-11 09:04:53,0.0,37.8,49.53333333333333,3.8443739873657625,12884.6292,12.8846292,2044.815,2044.815,0.0,5527.8126,4053.3476,1258.654,4363.512,1.0,1.0,17.0,17.0,17.0,1.0,1.0,ELEKTRISK,Ja,EN50557,-19.0,3.0,,Eksterne grossister,11.733333333333334
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,230375.0,4020.0,Rogaland,5142,5676435.0,5676436.0,1.0,1.0,,,1.0,1.0,,,,2025-06-13 07:30:00,2025-06-13 09:00:00,2025-06-13 08:16:39,2025-06-13 08:14:49,2025-06-13 09:10:29,0.0,39.66666666666666,55.66666666666666,3.946969538295935,14103.6474,14.1036474,2502.68,2502.68,0.0,5519.3086,3985.6048,2096.054,4638.444,1.0,1.0,16.0,15.0,16.0,1.0,0.9375,ELEKTRISK,Ja,EN50557,-19.0,3.0,,Eksterne grossister,16.0
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,1,239822.0,4017.0,Rogaland,3356,5669363.0,5669364.0,1.0,1.0,,,1.0,1.0,,,,2025-06-11 15:00:00,2025-06-11 20:00:00,2025-06-11 15:18:12,2025-06-11 15:16:40,2025-06-11 15:44:04,0.0,37.766666666666666,27.4,2.9731328617119948,9215.868,9.215868,3647.124,3647.124,0.0,3681.7962,1856.7098,30.238,3414.926,1.0,1.0,15.0,15.0,15.0,1.0,1.0,ELEKTRISK,Ja,EJ26177,-19.0,4.0,,Eksterne grossister,-10.366666666666667
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,239822.0,4017.0,Rogaland,5356,5676389.0,5676390.0,1.0,1.0,,,1.0,1.0,,,,2025-06-13 15:00:00,2025-06-13 20:00:00,2025-06-13 15:51:25,2025-06-13 15:48:02,2025-06-13 16:19:31,0.0,34.05,29.98333333333333,3.653807911271196,8206.0508,8.206050800000002,1267.896,1267.896,0.0,5021.406,202.6368,1714.112,2116.266,1.0,1.0,10.0,12.0,12.0,0.8333333333333334,1.0,GASS,Ja,GA12803,-19.0,4.0,,Eksterne grossister,-4.066666666666666
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,373605.0,4005.0,Rogaland,5250,5676377.0,5676378.0,1.0,1.0,,,1.0,1.0,,,,2025-06-13 13:00:00,2025-06-13 14:30:00,2025-06-13 14:15:54,2025-06-13 14:14:08,2025-06-13 14:54:59,0.0,37.083333333333336,40.85,4.341809892541216,9408.5188,9.4085188,2069.105,2069.105,0.0,5105.066,846.2938,1388.054,2562.228,1.0,1.0,13.0,13.0,13.0,1.0,1.0,DIESEL,Ja,RK98363,-18.0,3.0,,Eksterne grossister,3.7666666666666657
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,1,373696.0,5570.0,Rogaland,3136,5669375.0,5669376.0,1.0,1.0,,,1.0,1.0,,,,2025-06-11 06:30:00,2025-06-11 08:45:00,2025-06-11 08:20:08,2025-06-11 08:18:07,2025-06-11 08:53:13,0.0,39.11666666666667,35.1,2.423681213251452,14482.1026,14.4821026,2303.5,2303.5,0.0,9163.0656,955.459,2060.078,5200.995,1.0,1.0,15.0,15.0,15.0,1.0,1.0,DIESEL,Ja,RL42715,-20.0,3.0,,Eksterne grossister,-4.016666666666666
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,373696.0,5570.0,Rogaland,5138,5676339.0,5676340.0,1.0,1.0,,,1.0,1.0,,,,2025-06-13 06:30:00,2025-06-13 08:45:00,2025-06-13 07:10:17,2025-06-13 07:08:34,2025-06-13 07:09:12,0.0,59.75,0.6333333333333333,0.0255239597413323,24813.2868,24.8132868,7879.652,5959.652,1920.0,7690.941,6582.7078,2659.986,8285.412,1.0,1.0,24.0,23.0,24.0,1.0,0.9583333333333334,GASS,Ja,GA12805,,,,Eksterne grossister,-59.11666666666667
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,1,395822.0,4050.0,Rogaland,3231,5669415.0,5669416.0,1.0,1.0,,,1.0,,1.0,,1.0,2025-06-11 13:30:00,2025-06-11 15:00:00,2025-06-11 13:06:18,2025-06-11 13:05:35,2025-06-11 13:19:36,0.0,23.766666666666666,14.016666666666667,2.553952163534568,5488.226,5.488226,1355.35,1355.35,0.0,2599.618,1533.258,0.0,1903.641,,1.0,8.0,8.0,8.0,1.0,1.0,ELEKTRISK,Ja,EJ26178,-19.0,3.0,,Eksterne grossister,-9.749999999999998
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,395822.0,4050.0,Rogaland,5231,5676407.0,5676408.0,1.0,1.0,,,1.0,,,1.0,,2025-06-13 11:30:00,2025-06-13 13:00:00,2025-06-13 15:33:25,2025-06-13 15:31:26,2025-06-13 15:56:19,0.0,27.4,24.883333333333333,2.8653683588591785,8684.1656,8.6841656,3488.885,3488.885,0.0,3346.1706,574.519,1274.591,2320.402,,,12.0,12.0,12.0,1.0,1.0,ELEKTRISK,Ja,EJ26178,-19.0,3.0,,Eksterne grossister,-2.5166666666666657
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,1,419952.0,4023.0,Rogaland,3122,5669425.0,5669426.0,1.0,1.0,,,1.0,1.0,,,,2025-06-11 07:00:00,2025-06-11 10:00:00,2025-06-11 08:53:39,2025-06-11 08:52:28,2025-06-11 09:39:12,0.0,43.55,46.73333333333333,3.1675034139790097,14753.9962,14.7539962,5603.675,5603.675,0.0,4972.4072,2927.229,1250.685,5051.3,1.0,1.0,15.0,15.0,15.0,1.0,1.0,GASS,Ja,GA13089,-20.0,3.0,,Eksterne grossister,3.18333333333333
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,1,456533.0,4306.0,Rogaland,3124,5669417.0,5669418.0,1.0,1.0,,,1.0,1.0,,,,2025-06-11 06:30:00,2025-06-11 09:00:00,2025-06-11 07:55:33,2025-06-11 07:54:31,2025-06-11 08:34:59,0.0,40.73333333333333,40.46666666666667,3.957978036338724,10224.0756,10.2240756,2505.754,2505.754,0.0,5785.7158,1272.5818,660.024,2962.791,1.0,1.0,16.0,16.0,16.0,1.0,1.0,GASS,Ja,GA13091,-19.0,2.0,,Eksterne grossister,-0.2666666666666586
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,456533.0,4306.0,Rogaland,5124,5676361.0,5676362.0,1.0,1.0,,,1.0,1.0,,,,2025-06-13 06:30:00,2025-06-13 09:00:00,2025-06-13 08:28:01,2025-06-13 08:27:44,2025-06-13 09:33:05,0.0,48.43333333333333,65.35,7.52662137763638,8682.5146,8.682514600000001,4589.193,4589.193,0.0,788.4076,1069.07,2235.844,2420.127,1.0,1.0,8.0,9.0,9.0,0.8888888888888888,1.0,GASS,Ja,GA12369,-19.5,3.0,,Eksterne grossister,16.916666666666664
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,456533.0,4306.0,Rogaland,995,5684615.0,5684616.0,1.0,1.0,,,1.0,,,1.0,,2025-06-13 06:30:00,2025-06-13 09:00:00,2025-06-13 09:02:29,2025-06-13 09:02:12,2025-06-13 09:17:40,0.0,31.716666666666665,15.466666666666669,2.178958991447041,7098.1908,7.0981908,3141.594,3077.594,64.0,1670.725,2285.8718,0.0,2304.183,,,9.0,8.0,9.0,1.0,0.8888888888888888,GASS,Ja,GA12807,-19.5,3.0,,Eksterne grossister,-16.249999999999996
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,1,460055.0,4325.0,Rogaland,3124,5669417.0,5669418.0,1.0,1.0,,,1.0,1.0,,,,2025-06-11 06:30:00,2025-06-11 11:00:00,2025-06-11 07:20:16,2025-06-11 07:19:33,2025-06-11 07:38:28,0.0,19.55,18.916666666666668,2.7457570095136443,6889.4176,6.8894176,1910.029,1910.029,0.0,2023.6896,1801.463,1154.236,2265.066,1.0,1.0,9.0,9.0,9.0,1.0,1.0,GASS,Ja,GA13091,-19.0,2.0,,Eksterne grossister,-0.6333333333333329
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,1,490409.0,5542.0,Rogaland,3131,5669435.0,5669436.0,1.0,1.0,,,1.0,,,1.0,,2025-06-11 07:00:00,2025-06-11 09:15:00,2025-06-11 09:45:36,2025-06-11 09:28:15,2025-06-11 09:36:22,0.0,23.2,8.116666666666667,1.4392819322547314,5639.3862,5.6393862,2245.442,2245.442,0.0,1122.4536,1817.7626,453.728,2091.479,,,10.0,10.0,10.0,1.0,1.0,DIESEL,Ja,RL33082,-20.5,2.3,,Eksterne grossister,-15.083333333333332
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,490409.0,5542.0,Rogaland,5131,5676397.0,5676398.0,1.0,1.0,,,1.0,1.0,,,,2025-06-13 07:00:00,2025-06-13 09:30:00,2025-06-13 08:04:27,2025-06-13 08:03:30,2025-06-13 08:34:43,0.0,37.5,31.216666666666665,2.06984379223744,15081.6534,15.0816534,4464.471,4464.471,0.0,4984.6996,3146.5238,2485.959,4683.419,1.0,1.0,16.0,17.0,17.0,0.9411764705882352,1.0,DIESEL,Ja,RL33082,-20.6,2.3,,Eksterne grossister,-6.283333333333335
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,1,669598.0,4318.0,Rogaland,3231,5669415.0,5669416.0,1.0,1.0,,,1.0,1.0,,,,2025-06-11 13:00:00,2025-06-11 14:30:00,2025-06-11 14:25:03,2025-06-11 14:23:05,2025-06-11 15:45:13,0.0,32.36666666666667,82.13333333333334,6.493302243064879,12648.9312,12.648931200000002,2084.913,2021.913,63.0,6825.1142,1917.296,1821.608,4968.935,1.0,1.0,17.0,16.0,17.0,1.0,0.9411764705882352,ELEKTRISK,Ja,EJ26178,-19.0,3.0,,Eksterne grossister,49.76666666666667
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,669598.0,4318.0,Rogaland,5253,5676345.0,5676346.0,1.0,1.0,,,1.0,1.0,,,,2025-06-13 13:30:00,2025-06-13 15:00:00,2025-06-13 14:17:23,2025-06-13 14:16:40,2025-06-13 14:35:00,0.0,35.733333333333334,18.33333333333333,1.327396674791203,13811.4956,13.8114956,2710.173,2710.173,0.0,9597.8736,444.431,1059.018,5305.546,1.0,1.0,16.0,16.0,16.0,1.0,1.0,GASS,Ja,GA12805,-22.0,,,Eksterne grossister,-17.400000000000006
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,1,944637.0,4027.0,Rogaland,3250,5669345.0,5669346.0,1.0,1.0,,,1.0,,,1.0,,2025-06-11 13:00:00,2025-06-11 14:30:00,2025-06-11 14:33:22,2025-06-11 14:33:17,2025-06-11 14:53:43,0.0,23.33333333333333,20.433333333333334,2.5554952686568413,7995.8408,7.9958408,1989.154,1924.154,65.0,3924.113,2082.5738,0.0,2612.786,,,12.0,12.0,12.0,1.0,1.0,DIESEL,Ja,RK98363,,,,Eksterne grossister,-2.899999999999995
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,944637.0,4027.0,Rogaland,5247,5676327.0,5676328.0,1.0,1.0,,,1.0,1.0,,,,2025-06-13 13:00:00,2025-06-13 14:30:00,2025-06-13 14:05:16,2025-06-13 13:55:19,2025-06-13 14:36:17,0.0,33.36666666666667,40.96666666666667,2.964397666040231,13819.5584,13.8195584,3201.741,3136.741,65.0,7163.2956,1872.8928,1581.629,5653.056,1.0,1.0,19.0,19.0,19.0,1.0,1.0,DIESEL,Ja,RL14306,-18.0,3.0,,Eksterne grossister,7.600000000000001
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,1,975466.0,5529.0,Rogaland,3134,5669423.0,5669424.0,1.0,1.0,,,1.0,1.0,,,,2025-06-11 07:00:00,2025-06-11 09:15:00,2025-06-11 07:29:00,2025-06-11 07:27:17,2025-06-11 08:05:55,0.0,35.0,38.63333333333333,3.946855021621784,9788.3842,9.7883842,2812.177,1852.177,960.0,3087.3232,1337.629,2551.255,2791.344,1.0,1.0,14.0,14.0,14.0,1.0,1.0,DIESEL,Ja,SD99134,-20.0,3.0,,Eksterne grossister,3.633333333333333
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,1,975466.0,5529.0,Rogaland,5130,5676429.0,5676430.0,1.0,1.0,,,1.0,1.0,,,,2025-06-13 07:00:00,2025-06-13 09:15:00,2025-06-13 08:25:39,2025-06-13 08:22:47,2025-06-13 09:42:13,0.0,58.3,79.43333333333334,3.0406957765246063,26123.407,26.123407,8378.081,8378.081,0.0,9686.9832,6435.7618,1622.581,8733.019,1.0,1.0,28.0,28.0,28.0,1.0,1.0,DIESEL,Ja,RL47300,-21.0,3.0,,Eksterne grossister,21.13333333333334
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,5,1344013.0,4313.0,Rogaland,5149,5676355.0,5676356.0,1.0,,1.0,,1.0,1.0,,,,2025-06-13 07:00:00,2025-06-13 11:00:00,2025-06-13 10:31:08,2025-06-13 10:29:56,2025-06-13 10:59:23,0.0,11.916666666666666,29.45,22.47742602408145,1310.2034,1.3102034,0.0,0.0,0.0,590.6172,147.626,571.9602,625.3731,1.0,1.0,4.0,4.0,4.0,1.0,1.0,ELEKTRISK,Ja,EJ26177,-18.0,3.0,Absolutt styrte,Kantine og catering,17.53333333333333
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,5,1396328.0,4007.0,Rogaland,3157,5669437.0,5669438.0,1.0,,1.0,,1.0,,,1.0,,2025-06-11 08:00:00,2025-06-11 11:00:00,2025-06-11 11:30:43,2025-06-11 11:27:18,2025-06-11 11:41:31,0.0,13.883333333333333,14.216666666666669,11.829966244793152,1201.7504,1.2017504,0.0,0.0,0.0,558.1062,0.0,643.6442,463.031,,,4.0,4.0,4.0,1.0,1.0,DIESEL,Ja,RL42131,-18.9,2.0,Absolutt styrte,Kantine og catering,0.3333333333333357
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,5,1517121.0,4010.0,Rogaland,3150,5669409.0,5669410.0,1.0,,1.0,,1.0,1.0,,,,2025-06-11 08:00:00,2025-06-11 13:00:00,2025-06-11 10:00:52,2025-06-11 10:00:34,2025-06-11 10:06:17,0.0,12.4,5.716666666666667,20.615205823897817,277.3034,0.2773034,0.0,0.0,0.0,177.9732,0.0,99.3302,126.277,1.0,1.0,2.0,2.0,2.0,1.0,1.0,GASS,Ja,GA12370,-22.4,5.0,Absolutt styrte,Kantine og catering,-6.683333333333334
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,5,1677495.0,4007.0,Rogaland,3157,5669437.0,5669438.0,1.0,,1.0,,1.0,,,1.0,,2025-06-11 07:00:00,2025-06-11 12:00:00,2025-06-11 12:10:13,2025-06-11 12:10:08,2025-06-11 12:15:00,0.0,12.4,4.866666666666666,10.322710557135071,471.4524,0.4714524,0.0,0.0,0.0,356.3752,0.0,115.0772,225.567,,,2.0,2.0,2.0,1.0,1.0,DIESEL,Ja,RL42131,-18.9,2.0,Absolutt styrte,Kantine og catering,-7.533333333333334
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,5,1651821.0,4316.0,Rogaland,3155,5669331.0,5669332.0,1.0,,1.0,,1.0,1.0,,,,2025-06-11 08:30:00,2025-06-11 14:30:00,2025-06-11 08:55:07,2025-06-11 08:54:56,2025-06-11 08:58:11,0.0,11.2,3.25,31.076925430678376,104.5792,0.1045792,0.0,0.0,0.0,104.5792,0.0,0.0,6.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DIESEL,Ja,RL14306,,2.0,Frie,Servicehandel,-7.949999999999999
2025,6.0,24.0,2025-06-13,Fredag,64.0,ASKO ROGALAND AS,5,1879802.0,4042.0,Rogaland,5127,5676331.0,5676332.0,1.0,,1.0,,1.0,1.0,,,,2025-06-13 09:00:00,2025-06-13 12:00:00,2025-06-13 11:18:04,2025-06-13 11:15:12,2025-06-13 11:27:30,0.0,18.8,12.3,4.940010202928391,2489.8734,2.4898734,960.0,0.0,960.0,1445.7502,0.0,84.1232,604.898,1.0,1.0,5.0,5.0,5.0,1.0,1.0,GASS,Ja,GA12803,-19.0,3.0,Frie,Restaurant,-6.5
2025,6.0,24.0,2025-06-11,Onsdag,64.0,ASKO ROGALAND AS,5,1356827.0,4013.0,Rogaland,3126,5669343.0,5669344.0,1.0,,1.0,,1.0,,,1.0,,2025-06-11 11:00:00,2025-06-11 13:00:00,2025-06-11 13:45:04,2025-06-11 13:43:54,2025-06-11 13:49:03,0.0,6.25,5.15,5.364583333333334,960.0,0.96,960.0,0.0,960.0,0.0,0.0,0.0,240.0,,,1.0,1.0,1.0,1.0,1.0,GASS,Ja,GA12806,,2.0,Frie,Restaurant,-1.0999999999999996
